,SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE.1,State,Forest,District,X,Y,Unit..,TPA.Planted,Total.Acres.Planted,Season.Planted,Year.Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,pred_direct_gam,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,rsds,Eref,CMD,RH,CMI,DD1040
48,Buffalo Creek,25,1,9,0,8,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,9.643658069,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
49,Buffalo Creek,17,1,2,0,8,16,16,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,9.326291377,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
50,Buffalo Creek,25,1,7,0,8,18,18,0,0,0,0,0,0,0,1,33.6,7.61,4.59,12.2,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,9.961024761,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
51,Buffalo Creek,13,1,1,0,8,20,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,10.59575815,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
52,Buffalo Creek,2,1,1,0,8,18,18,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,9.961024761,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
53,Buffalo Creek,3,1,6,0,8,17,17,0,0,0,0,0,0,0,1,33,7.23,4.46,11.69,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,9.643658069,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
54,Buffalo Creek,5,1,6,0,8,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,8.374191301,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
55,Buffalo Creek,9,1,1,0,8,8,8,1,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.78735784,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
56,Buffalo Creek,23,1,4,0,7,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.445908518,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
57,Buffalo Creek,25,1,6,0,7,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.273121812,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
58,Buffalo Creek,7,1,4,0,7,20,20,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,7.137055342,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
59,Buffalo Creek,25,1,5,0,7,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.273121812,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
60,Buffalo Creek,7,1,6,0,7,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.877875283,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
61,Buffalo Creek,22,1,6,0,7,12,12,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.445908518,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
62,Buffalo Creek,22,1,7,0,7,12,12,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.445908518,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
63,Buffalo Creek,25,1,3,0,7,19,19,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,7.050661989,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
64,Buffalo Creek,6,1,1,0,7,17,17,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.877875283,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
65,Buffalo Creek,12,1,4,0,7,14,14,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.618695224,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
66,Buffalo Creek,6,1,4,0,7,12,12,0,0,0,0,0,0,0,1,15.2,3.73,2.21,5.94,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.445908518,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
67,Buffalo Creek,4,1,9,0,7,16,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.79148193,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
68,Buffalo Creek,4,1,5,0,7,23,23,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,7.396235401,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
69,Buffalo Creek,23,1,1,0,7,15,15,0,0,0,0,0,0,0,1,27.5,7.1,3.09,10.19,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.705088577,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
70,Buffalo Creek,24,1,7,0,7,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.705088577,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
71,Buffalo Creek,25,1,4,0,7,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.532301871,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
72,Buffalo Creek,8,1,2,0,7,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.445908518,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
73,Buffalo Creek,10,1,3,0,7,9,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.186728459,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
74,Buffalo Creek,10,1,2,0,7,16,16,0,0,0,0,0,0,0,1,23.5,6.11,2.83,8.93,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.79148193,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
75,Buffalo Creek,16,1,4,0,7,20,20,0,0,0,0,0,0,0,1,23.1,6.1,3.77,9.86,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,7.137055342,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
76,Buffalo Creek,2,1,2,0,7,14,14,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.618695224,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
77,Buffalo Creek,22,1,5,0,7,9,9,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.186728459,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
78,Buffalo Creek,5,1,3,0,7,16,16,1,0,0,0,0,0,0,1,22.9,5.22,3.35,8.57,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.79148193,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
79,Buffalo Creek,14,1,1,0,7,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.532301871,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
80,Buffalo Creek,12,1,5,0,7,10,10,0,0,0,0,0,0,1,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,6.273121812,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
81,Buffalo Creek,21,1,8,0,6,15,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.401252469,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
82,Buffalo Creek,3,1,14,0,6,11,11,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.979572413,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
83,Buffalo Creek,5,1,1,0,6,8,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.413312371,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
84,Buffalo Creek,24,1,3,0,6,18,18,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,3.967512511,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
85,Buffalo Creek,24,1,1,0,6,16,16,0,0,0,0,0,0,0,1,12.8,4.11,2.51,6.61,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.256672483,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
86,Buffalo Creek,4,1,1,0,6,10,10,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.124152399,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
87,Buffalo Creek,12,1,2,0,6,9,9,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.268732385,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
88,Buffalo Creek,7,1,1,0,6,6,6,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.702472343,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
89,Buffalo Creek,14,1,2,0,6,15,15,0,0,0,0,0,0,0,1,20.9,5.25,3.14,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.401252469,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
90,Buffalo Creek,21,1,7,0,6,15,15,0,0,0,0,0,0,0,1,15.6,4.07,2.03,6.11,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.401252469,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
91,Buffalo Creek,9,1,3,0,6,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.690412441,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
92,Buffalo Creek,4,1,6,0,6,8,8,1,0,0,0,0,0,0,1,14.3,3.35,1.91,5.27,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.413312371,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
93,Buffalo Creek,3,1,4,0,6,13,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.690412441,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
94,Buffalo Creek,21,1,13,0,6,12,12,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,4.834992427,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
95,Buffalo Creek,11,1,4,0,6,7,7,0,0,0,0,0,0,0,0,NA,NA,NA,NA,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.557892357,7.983333333,19.3,-2.266666667,21.58333333,777.1666667,376,23.53333333,54.4,326.5,1950.333333,3798.333333,158.1666667,185.3333333,145.8333333,277.6666667,132,110.3333333,-34.6,35.2,18.18333333,902.3333333,336.3333333,53,-9.446666667,990
