SITE,PLOT,COORD,TREE,DEAD,Diameter,Height,SHELTER,Multistem,UngulateBrowse,RodentDamage,DieBack,PoorHealth,HighPLant,NaturalRegen,SAMPLE,GRNWT,NEEDLE_DRYWT,STEM_DRYWT,Combined_DRYWT,NOTES,SITE,State,Forest,District,X,Y,Unit #,TPA Planted,Total Acres Planted,Season Planted,Year Planted,tmax,tavg,tmin,preci,vapr,wind,srad,elev,Elevation,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Buffalo Creek,22,1,7,0,7.6,12,0,0,0,0,0,0,0,1,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,25,1,3,0,7.5,19,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,6,1,1,0,7.5,17,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,4,0,7.5,14,0,0,0,0,0,0,0,1,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,6,1,4,0,7.5,12,0,0,0,0,0,0,0,0,1,15.2,3.73,2.21,5.94,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,4,1,9,0,7.4,16,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,4,1,5,0,7.3,23,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,23,1,1,0,7.3,15,0,0,0,0,0,0,0,0,1,27.5,7.1,3.09,10.19,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,24,1,7,0,7.3,15,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,25,1,4,0,7.3,13,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,8,1,2,0,7.3,12,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,10,1,3,0,7.3,9,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,10,1,2,0,7.2,16,0,0,0,0,0,0,0,0,1,23.5,6.11,2.83,8.93,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,16,1,4,0,7.1,20,0,0,0,0,0,0,0,0,1,23.1,6.1,3.77,9.86,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,2,1,2,0,7.1,14,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,6,0,7.1,12,0,0,1,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,22,1,5,0,7.1,9,0,0,0,0,0,0,0,1,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,5,1,3,0,7,16,0,1,0,0,0,0,0,0,1,22.9,5.22,3.35,8.57,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,14,1,1,0,7,13,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,5,0,7,10,0,0,0,0,0,0,0,1,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,8,0,6.9,15,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,3,1,14,0,6.9,11,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,5,1,1,0,6.9,8,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,24,1,3,0,6.8,18,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,24,1,1,0,6.8,16,0,0,0,0,0,0,0,0,1,12.8,4.11,2.51,6.61,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,4,1,1,0,6.8,10,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,2,0,6.8,9,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,7,1,1,0,6.8,6,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,14,1,2,0,6.7,15,0,0,0,0,0,0,0,0,1,20.9,5.25,3.14,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,7,0,6.7,15,0,0,0,0,0,0,0,0,1,15.6,4.07,2.03,6.11,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,9,1,3,0,6.7,13,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,4,1,6,0,6.7,8,0,1,0,0,0,0,0,0,1,14.3,3.35,1.91,5.27,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,3,1,4,0,6.6,13,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,13,0,6.6,12,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,11,1,4,0,6.6,7,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,3,1,15,0,6.5,15,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,24,1,9,0,6.5,13,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,10,0,6.5,12,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,9,0,6.5,11,0,0,0,0,0,0,0,0,1,16.5,4.64,2.17,6.81,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,16,1,2,0,6.5,11,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,14,1,4,0,6.5,10,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,7,0,6.5,9,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,8,1,1,0,6.5,4,0,1,1,0,0,0,0,0,1,15.6,4.34,1.99,6.32,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,24,1,6,0,6.4,12,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,10,0,6.4,8,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,12,0,6.4,8,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,9,1,6,0,6.4,7,0,1,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,23,1,3,0,6.4,6,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,23,1,2,0,6.2,14,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,1,1,3,0,6.2,10,0,0,0,0,0,0,0,0,1,11.5,2.84,1.39,4.23,most surviving seedlings next to logs,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,4,0,6.2,10,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,9,0,6.1,14,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,14,1,9,0,6.1,13,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,22,1,3,0,6.1,13,0,0,0,0,0,0,0,0,1,16.8,4.27,1.88,6.15,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,12,1,3,0,6.1,11,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,9,1,2,0,6.1,10,0,0,0,0,0,0,0,0,1,9,3.25,1.31,4.55,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,13,1,2,0,6.1,10,0,0,0,0,0,0,1,0,1,7.4,1.52,1.31,2.83,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,21,1,5,0,6.1,9,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,14,1,5,0,6,13,0,0,0,0,0,0,0,1,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,11,1,7,0,6,10,0,0,0,0,0,0,0,0,1,12.5,4.16,1.58,5.74,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,5,1,5,0,5.9,17,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,11,1,1,0,5.9,13,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,22,1,1,0,5.9,11,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
Buffalo Creek,4,1,8,0,5.9,9,0,0,0,0,0,0,0,0,0,,,,,,Buffalo Creek,Colorado,Pike,South Platte,39.353381,-105.3182402,N/A,134,42,Spring,2021,14.98333,5.85,-3.28333,36.66667,0.5275,3.70833,16397.66602,2210,2443,5.85,18.26667,46.01175,772.25763,26.7,-13,39.7,15.81667,-3.21667,15.81667,-3.21667,440,65,9,50.30043,176,41,176,41
